"date","value","var"
2099-08-18,302.029779483174,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-19,301.793194363866,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-20,301.16568132809,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-21,301.170139939312,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-22,301.638700470477,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-23,301.868082443599,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-24,302.119438782829,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-25,301.947670884949,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-26,301.854320307184,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-27,302.053193104682,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-28,302.451335307194,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-29,303.015629304397,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-30,302.786586061514,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-08-31,302.337949285795,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-01,302.161673145214,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-02,301.538494998013,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-03,301.754584575327,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-04,301.178322557927,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-05,300.547176414889,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-06,300.369723848945,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-07,300.252999196565,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-08,299.405234035409,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-09,299.27375853064,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-10,299.218941285806,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-11,298.745714542561,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-12,298.196319572144,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-13,297.918080951937,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-14,298.064386722241,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-15,298.553392977462,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-16,298.899200600124,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-17,298.669861895115,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-18,298.130360796919,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-19,297.868300081438,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-20,297.53797228754,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-21,297.100131280135,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-22,297.258775498691,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-23,297.607090248006,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-24,297.977658593813,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-25,297.643153426474,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-26,297.505629502359,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-27,297.689958538543,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-28,297.141527074616,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-29,296.571672181584,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-09-30,295.893514232121,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-01,294.627384830211,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-02,293.384890006198,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-03,293.04312833799,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-04,292.411819786292,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-05,293.123619260593,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-06,293.603389369306,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-07,293.388515920952,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-08,293.639623134788,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-09,293.82843576753,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-10,294.131771940839,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-11,294.415120332288,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-12,293.209677985895,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-13,292.02016755886,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-14,291.543300031849,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-15,291.472676177175,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-16,291.44704538072,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-17,291.893328567817,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-18,291.694639201098,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-19,290.669999522748,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-20,290.098857603175,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-21,290.741158171943,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-22,291.727048184727,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-23,291.880552158102,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-24,291.909146400826,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-25,292.554996972244,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-26,292.710572243171,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-27,291.310400515591,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-28,290.948959901033,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-29,291.238783751628,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-30,291.113535516867,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-10-31,290.846088927885,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-01,290.786224988083,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-02,290.496812893704,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-03,290.354381633928,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-04,289.184733014731,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-05,287.715261909254,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-06,286.38279103554,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-07,284.555728293225,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-08,283.374580493886,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-09,283.073850493978,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-10,282.18040911526,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-11,281.991953547109,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-12,283.718942961942,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-13,285.112963157061,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-14,284.594588470707,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-15,283.217722299481,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-16,284.411657113815,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-17,285.227909786112,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-18,283.363387483306,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-19,282.16646381486,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-20,281.696056912695,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-21,281.639639566872,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-22,281.113868917193,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-23,280.89053266573,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-24,280.526429938464,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-25,280.738113227772,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-26,281.58782877062,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-27,282.805901599744,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-28,283.113101885588,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-29,283.12119275311,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-11-30,283.260601560675,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-01,282.186323108493,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-02,282.442842801763,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-03,282.010979539278,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-04,281.269881696332,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-05,279.482928097849,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-06,278.97623625251,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-07,280.04446309672,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-08,278.537681375776,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-09,278.045311821611,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-10,279.488870995007,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-11,281.144123606764,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-12,281.914028419889,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-13,280.279571360631,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-14,277.957456628541,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-15,276.289813909819,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-16,276.064856246636,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-17,277.649637953616,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-18,278.618875697312,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-19,278.331752368727,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-20,277.329474354999,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-21,277.078271151131,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-22,277.659284836772,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-23,278.55041059879,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-24,278.839727224822,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-25,277.637729956943,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-26,275.975255935069,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-27,276.52198765618,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-28,277.069562852603,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-29,276.833073565632,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-30,277.268310732341,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2099-12-31,277.554746434531,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-LR_2099"
2014-01-01,273.616476751854,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-02,274.144742377687,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-03,274.894743813808,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-04,274.933128052948,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-05,274.778174975634,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-06,274.705008637754,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-07,274.642122084079,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-08,273.657628304547,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-09,273.846152198551,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-10,274.816847749201,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-11,275.033570484438,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-12,274.872442197505,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-13,273.632118213692,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-14,272.727068180336,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-15,271.348070493642,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-16,271.797169026005,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-17,272.684895215113,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-18,273.651766124746,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-19,274.985004237351,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-20,274.692817650796,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-21,274.605980717334,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-22,274.320174528214,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-23,274.674028620628,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-24,274.500549301529,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-25,272.606211501435,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-26,272.634877529398,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-27,273.879712793786,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-28,273.062424626442,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-29,271.287789674994,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-30,271.481113135059,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-01-31,272.205893848854,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-01,272.644121712433,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-02,272.758182408355,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-03,273.576527527272,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-04,274.673598963477,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-05,274.857652462726,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-06,275.110392780571,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-07,275.83523314299,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-08,276.840358485438,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-09,278.26992997401,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-10,278.610097074462,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-11,276.894855516872,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-12,273.843944150115,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-13,269.77763103774,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-14,269.58439223048,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-15,271.451448657631,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-16,273.117572695906,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-17,274.996346793982,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-18,276.559952532025,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-19,277.075297648046,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-20,276.550762373137,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-21,275.775951822136,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-22,275.385959530776,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-23,275.753019643442,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-24,277.18566324645,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-25,277.45348082782,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-26,277.585535205522,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-27,277.465245781652,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-02-28,276.542733274701,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-01,276.853139381049,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-02,277.159822479734,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-03,277.728272478155,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-04,278.444530494251,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-05,279.254315727068,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-06,280.304765887628,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-07,280.534537716116,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-08,281.11750221488,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-09,282.429047618689,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-10,283.013872408317,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-11,283.320338907573,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-12,282.668285178704,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-13,281.632635855094,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-14,281.970699308567,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-15,282.547959166469,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-16,282.939001849661,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-17,283.956558978329,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-18,283.770641887517,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-19,284.387231707147,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-20,284.60830587115,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-21,285.219011243164,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-22,286.768560689852,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-23,286.413379116511,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-24,284.650690109853,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-25,284.333224325642,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-26,284.451908795664,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-27,284.465708917885,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-28,284.913101905424,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-29,285.542611873851,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-30,286.501572747241,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-03-31,285.866140031985,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-01,285.912990155745,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-02,286.402063182673,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-03,287.025063586057,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-04,287.44084921345,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-05,288.594112777338,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-06,288.902768105999,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-07,289.523402687943,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-08,288.64161559047,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-09,286.288951480284,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-10,286.568927721997,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-11,288.038135967682,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-12,289.769677129379,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-13,291.473966494496,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-14,292.478435134764,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-15,292.004348166747,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-16,291.356254935179,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-17,290.500716225838,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-18,289.577260919124,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-19,287.825088424608,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-20,287.648121795307,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-21,289.091842069183,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-22,289.324157829892,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
2014-04-23,288.246206453786,"tasmax_day_BCSD_rcp45_r1i1p1_IPSL-CM5A-MR_2014"
